SUBDIVISION,YEAR,MONTH,AVG_RAIN
EAST RAJASTHAN,1962,SEP,139.9
EAST RAJASTHAN,1963,SEP,97.3
EAST RAJASTHAN,1964,SEP,71.7
EAST RAJASTHAN,1965,SEP,83.4
EAST RAJASTHAN,1966,SEP,81.3
EAST RAJASTHAN,1967,SEP,163.1
EAST RAJASTHAN,1968,SEP,10.7
EAST RAJASTHAN,1969,SEP,117.2
EAST RAJASTHAN,1970,SEP,117.3
EAST RAJASTHAN,1971,SEP,117.2
EAST RAJASTHAN,1972,SEP,21.9
EAST RAJASTHAN,1973,SEP,242.4
EAST RAJASTHAN,1974,SEP,19.2
EAST RAJASTHAN,1975,SEP,173.9
EAST RAJASTHAN,1976,SEP,126.2
EAST RAJASTHAN,1977,SEP,115.1
EAST RAJASTHAN,1978,SEP,55.9
EAST RAJASTHAN,1979,SEP,14.7
EAST RAJASTHAN,1980,SEP,28
EAST RAJASTHAN,1981,SEP,64.6
EAST RAJASTHAN,1982,SEP,19.4
EAST RAJASTHAN,1983,SEP,127.9
EAST RAJASTHAN,1984,SEP,108.8
EAST RAJASTHAN,1985,SEP,37.5
EAST RAJASTHAN,1986,SEP,18.7
EAST RAJASTHAN,1987,SEP,27.9
EAST RAJASTHAN,1988,SEP,82.3
EAST RAJASTHAN,1989,SEP,33.1
EAST RAJASTHAN,1990,SEP,162.3
EAST RAJASTHAN,1991,SEP,43.1
EAST RAJASTHAN,1992,SEP,125.8
EAST RAJASTHAN,1993,SEP,113.9
EAST RAJASTHAN,1994,SEP,106.8
EAST RAJASTHAN,1995,SEP,92.4
EAST RAJASTHAN,1996,SEP,103.4
EAST RAJASTHAN,1997,SEP,78.7
EAST RAJASTHAN,1998,SEP,114.8
EAST RAJASTHAN,1999,SEP,65.1
EAST RAJASTHAN,2000,SEP,28.7
EAST RAJASTHAN,2001,SEP,7.7
EAST RAJASTHAN,2002,SEP,41.2
EAST RAJASTHAN,2003,SEP,93.6
EAST RAJASTHAN,2004,SEP,24.7
EAST RAJASTHAN,2005,SEP,172.5
EAST RAJASTHAN,2006,SEP,88.9
EAST RAJASTHAN,2007,SEP,86.1
EAST RAJASTHAN,2008,SEP,112.7
EAST RAJASTHAN,2009,SEP,45.5
EAST RAJASTHAN,2010,SEP,128.9
EAST RAJASTHAN,2011,SEP,166.4
EAST RAJASTHAN,2012,SEP,131.3
EAST RAJASTHAN,2013,SEP,88
EAST RAJASTHAN,2014,SEP,136.9
EAST RAJASTHAN,2015,SEP,20.1
WEST MADHYA PRADESH,1951,SEP,85.5
WEST MADHYA PRADESH,1952,SEP,35.8
WEST MADHYA PRADESH,1953,SEP,107.1
WEST MADHYA PRADESH,1954,SEP,480.1
WEST MADHYA PRADESH,1955,SEP,249.5
WEST MADHYA PRADESH,1956,SEP,127.8
WEST MADHYA PRADESH,1957,SEP,112.7
WEST MADHYA PRADESH,1958,SEP,271.1
WEST MADHYA PRADESH,1959,SEP,254.3
WEST MADHYA PRADESH,1960,SEP,53.6
WEST MADHYA PRADESH,1961,SEP,559.4
WEST MADHYA PRADESH,1962,SEP,313.3
WEST MADHYA PRADESH,1963,SEP,155.4
WEST MADHYA PRADESH,1964,SEP,163.3
WEST MADHYA PRADESH,1965,SEP,124
WEST MADHYA PRADESH,1966,SEP,104
WEST MADHYA PRADESH,1967,SEP,222.2
WEST MADHYA PRADESH,1968,SEP,94.1
WEST MADHYA PRADESH,1969,SEP,226.5
WEST MADHYA PRADESH,1970,SEP,265.8
WEST MADHYA PRADESH,1971,SEP,209.6
WEST MADHYA PRADESH,1972,SEP,74.4
WEST MADHYA PRADESH,1973,SEP,256.6
WEST MADHYA PRADESH,1974,SEP,65.3
WEST MADHYA PRADESH,1975,SEP,245.3
WEST MADHYA PRADESH,1976,SEP,183.3
WEST MADHYA PRADESH,1977,SEP,188.8
WEST MADHYA PRADESH,1978,SEP,61.8
WEST MADHYA PRADESH,1979,SEP,34.9
WEST MADHYA PRADESH,1980,SEP,50.3
WEST MADHYA PRADESH,1981,SEP,122.5
WEST MADHYA PRADESH,1982,SEP,89.3
WEST MADHYA PRADESH,1983,SEP,291.5
WEST MADHYA PRADESH,1984,SEP,60.3
WEST MADHYA PRADESH,1985,SEP,144.4
WEST MADHYA PRADESH,1986,SEP,33.4
WEST MADHYA PRADESH,1987,SEP,77.7
WEST MADHYA PRADESH,1988,SEP,146.5
WEST MADHYA PRADESH,1989,SEP,88.2
WEST MADHYA PRADESH,1990,SEP,258.3
WEST MADHYA PRADESH,1991,SEP,25.1
WEST MADHYA PRADESH,1992,SEP,105.9
WEST MADHYA PRADESH,1993,SEP,300.5
WEST MADHYA PRADESH,1994,SEP,187.2
WEST MADHYA PRADESH,1995,SEP,163.6
WEST MADHYA PRADESH,1996,SEP,154.7
WEST MADHYA PRADESH,1997,SEP,97.2
WEST MADHYA PRADESH,1998,SEP,286.6
WEST MADHYA PRADESH,1999,SEP,330.8
WEST MADHYA PRADESH,2000,SEP,31.6
WEST MADHYA PRADESH,2001,SEP,27.5
WEST MADHYA PRADESH,2002,SEP,141
WEST MADHYA PRADESH,2003,SEP,254.9
WEST MADHYA PRADESH,2004,SEP,55.7
WEST MADHYA PRADESH,2005,SEP,155.1
WEST MADHYA PRADESH,2006,SEP,198.1
WEST MADHYA PRADESH,2007,SEP,138.3
WEST MADHYA PRADESH,2008,SEP,139.7
WEST MADHYA PRADESH,2009,SEP,139.6
WEST MADHYA PRADESH,2010,SEP,136.1
WEST MADHYA PRADESH,2011,SEP,165
WEST MADHYA PRADESH,2012,SEP,194.3
WEST MADHYA PRADESH,2013,SEP,98.9
WEST MADHYA PRADESH,2014,SEP,192.6
WEST MADHYA PRADESH,2015,SEP,55.6
EAST MADHYA PRADESH,1951,SEP,221.6
EAST MADHYA PRADESH,1952,SEP,117.1
EAST MADHYA PRADESH,1953,SEP,160.8
EAST MADHYA PRADESH,1954,SEP,332
EAST MADHYA PRADESH,1955,SEP,295.7
EAST MADHYA PRADESH,1956,SEP,184.9
EAST MADHYA PRADESH,1957,SEP,113.6
EAST MADHYA PRADESH,1958,SEP,236.6
EAST MADHYA PRADESH,1959,SEP,231.2
EAST MADHYA PRADESH,1960,SEP,82.7
EAST MADHYA PRADESH,1961,SEP,358.4
EAST MADHYA PRADESH,1962,SEP,229.5
EAST MADHYA PRADESH,1963,SEP,243.6
EAST MADHYA PRADESH,1964,SEP,226
EAST MADHYA PRADESH,1965,SEP,184.2
EAST MADHYA PRADESH,1966,SEP,51
EAST MADHYA PRADESH,1967,SEP,262
EAST MADHYA PRADESH,1968,SEP,151.5
EAST MADHYA PRADESH,1969,SEP,198.3
EAST MADHYA PRADESH,1970,SEP,250.6
EAST MADHYA PRADESH,1971,SEP,159.2
EAST MADHYA PRADESH,1972,SEP,140.8
EAST MADHYA PRADESH,1973,SEP,205.2
EAST MADHYA PRADESH,1974,SEP,55
EAST MADHYA PRADESH,1975,SEP,171.8
EAST MADHYA PRADESH,1976,SEP,173.5
EAST MADHYA PRADESH,1977,SEP,167.9
EAST MADHYA PRADESH,1978,SEP,215.7
EAST MADHYA PRADESH,1979,SEP,64.5
EAST MADHYA PRADESH,1980,SEP,174.9
EAST MADHYA PRADESH,1981,SEP,193.8
EAST MADHYA PRADESH,1982,SEP,160.6
EAST MADHYA PRADESH,1983,SEP,396.4
EAST MADHYA PRADESH,1984,SEP,114
EAST MADHYA PRADESH,1985,SEP,127
EAST MADHYA PRADESH,1986,SEP,82.5
EAST MADHYA PRADESH,1987,SEP,314.3
EAST MADHYA PRADESH,1988,SEP,107.5
EAST MADHYA PRADESH,1989,SEP,125.3
EAST MADHYA PRADESH,1990,SEP,331.3
EAST MADHYA PRADESH,1991,SEP,67.3
EAST MADHYA PRADESH,1992,SEP,235.6
EAST MADHYA PRADESH,1993,SEP,415.9
EAST MADHYA PRADESH,1994,SEP,150.5
EAST MADHYA PRADESH,1995,SEP,128.7
EAST MADHYA PRADESH,1996,SEP,129
EAST MADHYA PRADESH,1997,SEP,198
EAST MADHYA PRADESH,1998,SEP,187.1
EAST MADHYA PRADESH,1999,SEP,522.7
EAST MADHYA PRADESH,2000,SEP,111.4
EAST MADHYA PRADESH,2001,SEP,50.4
EAST MADHYA PRADESH,2002,SEP,192.1
EAST MADHYA PRADESH,2003,SEP,493.3
EAST MADHYA PRADESH,2004,SEP,119.9
EAST MADHYA PRADESH,2005,SEP,198.4
EAST MADHYA PRADESH,2006,SEP,74.1
EAST MADHYA PRADESH,2007,SEP,130.1
EAST MADHYA PRADESH,2008,SEP,116.1
EAST MADHYA PRADESH,2009,SEP,208.7
EAST MADHYA PRADESH,2010,SEP,213.4
EAST MADHYA PRADESH,2011,SEP,276.5
EAST MADHYA PRADESH,2012,SEP,172.6
EAST MADHYA PRADESH,2013,SEP,78
EAST MADHYA PRADESH,2014,SEP,139.6
EAST MADHYA PRADESH,2015,SEP,71.6
SAURASHTRA & KUTCH,1951,SEP,6.9
SAURASHTRA & KUTCH,1952,SEP,5.6
SAURASHTRA & KUTCH,1953,SEP,69.7
SAURASHTRA & KUTCH,1954,SEP,154.9
SAURASHTRA & KUTCH,1955,SEP,181
SAURASHTRA & KUTCH,1956,SEP,100.4
SAURASHTRA & KUTCH,1957,SEP,8
SAURASHTRA & KUTCH,1958,SEP,213.9
SAURASHTRA & KUTCH,1959,SEP,210.2
SAURASHTRA & KUTCH,1960,SEP,32.4
SAURASHTRA & KUTCH,1961,SEP,178.8
SAURASHTRA & KUTCH,1962,SEP,90.3
SAURASHTRA & KUTCH,1963,SEP,65.8
SAURASHTRA & KUTCH,1964,SEP,78.8
SAURASHTRA & KUTCH,1965,SEP,13.7
SAURASHTRA & KUTCH,1966,SEP,76.5
SAURASHTRA & KUTCH,1967,SEP,30.8
SAURASHTRA & KUTCH,1968,SEP,24.2
SAURASHTRA & KUTCH,1969,SEP,26.9
SAURASHTRA & KUTCH,1970,SEP,196
SAURASHTRA & KUTCH,1971,SEP,52.2
SAURASHTRA & KUTCH,1972,SEP,7.2
SAURASHTRA & KUTCH,1973,SEP,75.3
SAURASHTRA & KUTCH,1974,SEP,45.6
SAURASHTRA & KUTCH,1975,SEP,200
SAURASHTRA & KUTCH,1976,SEP,64.8
SAURASHTRA & KUTCH,1977,SEP,98.9
SAURASHTRA & KUTCH,1978,SEP,11.1
SAURASHTRA & KUTCH,1979,SEP,37
SAURASHTRA & KUTCH,1980,SEP,15.1
SAURASHTRA & KUTCH,1981,SEP,89.5
SAURASHTRA & KUTCH,1982,SEP,16.9
SAURASHTRA & KUTCH,1983,SEP,67.8
SAURASHTRA & KUTCH,1984,SEP,116.1
SAURASHTRA & KUTCH,1985,SEP,17.7
SAURASHTRA & KUTCH,1986,SEP,4.8
SAURASHTRA & KUTCH,1987,SEP,2.1
SAURASHTRA & KUTCH,1988,SEP,131
SAURASHTRA & KUTCH,1989,SEP,41.3
SAURASHTRA & KUTCH,1990,SEP,70.1
SAURASHTRA & KUTCH,1991,SEP,5.4
SAURASHTRA & KUTCH,1992,SEP,88.7
SAURASHTRA & KUTCH,1993,SEP,70.1
SAURASHTRA & KUTCH,1994,SEP,231.6
SAURASHTRA & KUTCH,1995,SEP,42.5
SAURASHTRA & KUTCH,1996,SEP,11.8
SAURASHTRA & KUTCH,1997,SEP,170.7
SAURASHTRA & KUTCH,1998,SEP,62.1
SAURASHTRA & KUTCH,1999,SEP,23.9
SAURASHTRA & KUTCH,2000,SEP,4.5
SAURASHTRA & KUTCH,2001,SEP,20.6
SAURASHTRA & KUTCH,2002,SEP,15.1
SAURASHTRA & KUTCH,2003,SEP,21.7
SAURASHTRA & KUTCH,2004,SEP,36.1
SAURASHTRA & KUTCH,2005,SEP,233.1
SAURASHTRA & KUTCH,2006,SEP,68.2
SAURASHTRA & KUTCH,2007,SEP,157
SAURASHTRA & KUTCH,2008,SEP,231.6
SAURASHTRA & KUTCH,2009,SEP,8.8
SAURASHTRA & KUTCH,2010,SEP,187.6
SAURASHTRA & KUTCH,2011,SEP,210.1
SAURASHTRA & KUTCH,2012,SEP,228.5
SAURASHTRA & KUTCH,2013,SEP,260.2
SAURASHTRA & KUTCH,2014,SEP,99.2
SAURASHTRA & KUTCH,2015,SEP,79.9
KONKAN & GOA,1951,SEP,129
KONKAN & GOA,1952,SEP,87.5
KONKAN & GOA,1953,SEP,210.5
KONKAN & GOA,1954,SEP,750.7
KONKAN & GOA,1955,SEP,463
KONKAN & GOA,1956,SEP,433.4
KONKAN & GOA,1957,SEP,130.6
KONKAN & GOA,1958,SEP,383.7
KONKAN & GOA,1959,SEP,521.8
KONKAN & GOA,1960,SEP,285.1
KONKAN & GOA,1961,SEP,486.1
KONKAN & GOA,1962,SEP,525.9
KONKAN & GOA,1963,SEP,306.3
KONKAN & GOA,1964,SEP,378.9
KONKAN & GOA,1965,SEP,147.5
KONKAN & GOA,1966,SEP,443.5
KONKAN & GOA,1967,SEP,317.1
KONKAN & GOA,1968,SEP,202.1
KONKAN & GOA,1969,SEP,586
KONKAN & GOA,1970,SEP,312.7
KONKAN & GOA,1971,SEP,362.6
KONKAN & GOA,1972,SEP,138.8
KONKAN & GOA,1973,SEP,437.4
KONKAN & GOA,1974,SEP,351.1
KONKAN & GOA,1975,SEP,556
KONKAN & GOA,1976,SEP,360.7
KONKAN & GOA,1977,SEP,386.9
KONKAN & GOA,1978,SEP,243
KONKAN & GOA,1979,SEP,266.5
KONKAN & GOA,1980,SEP,166.4
KONKAN & GOA,1981,SEP,480.6
KONKAN & GOA,1982,SEP,216.3
KONKAN & GOA,1983,SEP,638.8
KONKAN & GOA,1984,SEP,220.5
KONKAN & GOA,1985,SEP,153.1
KONKAN & GOA,1986,SEP,65
KONKAN & GOA,1987,SEP,149.3
KONKAN & GOA,1988,SEP,617.9
KONKAN & GOA,1989,SEP,300.5
KONKAN & GOA,1990,SEP,323.2
KONKAN & GOA,1991,SEP,92.7
KONKAN & GOA,1992,SEP,343.4
KONKAN & GOA,1993,SEP,597.2
KONKAN & GOA,1994,SEP,406.5
KONKAN & GOA,1995,SEP,419.5
KONKAN & GOA,1996,SEP,308.4
KONKAN & GOA,1997,SEP,215.2
KONKAN & GOA,1998,SEP,561.8
KONKAN & GOA,1999,SEP,297.1
KONKAN & GOA,2000,SEP,111.9
KONKAN & GOA,2001,SEP,207.9
KONKAN & GOA,2002,SEP,217.1
KONKAN & GOA,2003,SEP,298.7
KONKAN & GOA,2004,SEP,293.3
KONKAN & GOA,2005,SEP,678.8
KONKAN & GOA,2006,SEP,399.9
KONKAN & GOA,2007,SEP,609
KONKAN & GOA,2008,SEP,551.2
KONKAN & GOA,2009,SEP,387.5
KONKAN & GOA,2010,SEP,531.3
KONKAN & GOA,2011,SEP,468.3
KONKAN & GOA,2012,SEP,515.3
KONKAN & GOA,2013,SEP,340.7
KONKAN & GOA,2014,SEP,419.5
KONKAN & GOA,2015,SEP,240.9
MADHYA MAHARASHTRA,1951,SEP,71.7
MADHYA MAHARASHTRA,1952,SEP,57.1
MADHYA MAHARASHTRA,1953,SEP,126.8
MADHYA MAHARASHTRA,1954,SEP,263
MADHYA MAHARASHTRA,1955,SEP,218.9
MADHYA MAHARASHTRA,1956,SEP,165.8
MADHYA MAHARASHTRA,1957,SEP,98.7
MADHYA MAHARASHTRA,1958,SEP,112.1
MADHYA MAHARASHTRA,1959,SEP,202.7
MADHYA MAHARASHTRA,1960,SEP,229
MADHYA MAHARASHTRA,1961,SEP,104.8
MADHYA MAHARASHTRA,1962,SEP,199.9
MADHYA MAHARASHTRA,1963,SEP,72.7
MADHYA MAHARASHTRA,1964,SEP,223.1
MADHYA MAHARASHTRA,1965,SEP,54.8
MADHYA MAHARASHTRA,1966,SEP,149
MADHYA MAHARASHTRA,1967,SEP,146.7
MADHYA MAHARASHTRA,1968,SEP,172.1
MADHYA MAHARASHTRA,1969,SEP,234
MADHYA MAHARASHTRA,1970,SEP,161.3
MADHYA MAHARASHTRA,1971,SEP,185.6
MADHYA MAHARASHTRA,1972,SEP,88.1
MADHYA MAHARASHTRA,1973,SEP,172.8
MADHYA MAHARASHTRA,1974,SEP,201.5
MADHYA MAHARASHTRA,1975,SEP,242.8
MADHYA MAHARASHTRA,1976,SEP,87.7
MADHYA MAHARASHTRA,1977,SEP,94.6
MADHYA MAHARASHTRA,1978,SEP,124.1
MADHYA MAHARASHTRA,1979,SEP,249.9
MADHYA MAHARASHTRA,1980,SEP,89.2
MADHYA MAHARASHTRA,1981,SEP,253.7
MADHYA MAHARASHTRA,1982,SEP,119.5
MADHYA MAHARASHTRA,1983,SEP,263
MADHYA MAHARASHTRA,1984,SEP,133.2
MADHYA MAHARASHTRA,1985,SEP,63.5
MADHYA MAHARASHTRA,1986,SEP,101
MADHYA MAHARASHTRA,1987,SEP,63.5
MADHYA MAHARASHTRA,1988,SEP,324.8
MADHYA MAHARASHTRA,1989,SEP,181.6
MADHYA MAHARASHTRA,1990,SEP,94.9
MADHYA MAHARASHTRA,1991,SEP,67.3
MADHYA MAHARASHTRA,1992,SEP,132.1
MADHYA MAHARASHTRA,1993,SEP,162.6
MADHYA MAHARASHTRA,1994,SEP,118.9
MADHYA MAHARASHTRA,1995,SEP,194.3
MADHYA MAHARASHTRA,1996,SEP,161.4
MADHYA MAHARASHTRA,1997,SEP,91.7
MADHYA MAHARASHTRA,1998,SEP,257.2
MADHYA MAHARASHTRA,1999,SEP,169
MADHYA MAHARASHTRA,2000,SEP,87
MADHYA MAHARASHTRA,2001,SEP,137.3
MADHYA MAHARASHTRA,2002,SEP,95.8
MADHYA MAHARASHTRA,2003,SEP,116.2
MADHYA MAHARASHTRA,2004,SEP,181.2
MADHYA MAHARASHTRA,2005,SEP,276.4
MADHYA MAHARASHTRA,2006,SEP,217
MADHYA MAHARASHTRA,2007,SEP,189.2
MADHYA MAHARASHTRA,2008,SEP,312.4
MADHYA MAHARASHTRA,2009,SEP,162.6
MADHYA MAHARASHTRA,2010,SEP,165.6
MADHYA MAHARASHTRA,2011,SEP,148.4
MADHYA MAHARASHTRA,2012,SEP,129.5
MADHYA MAHARASHTRA,2013,SEP,210.3
MADHYA MAHARASHTRA,2014,SEP,120.4
MADHYA MAHARASHTRA,2015,SEP,146.6
MATATHWADA,1951,SEP,89.3
MATATHWADA,1952,SEP,136.1
MATATHWADA,1953,SEP,208
MATATHWADA,1954,SEP,255.6
MATATHWADA,1955,SEP,208.6
MATATHWADA,1956,SEP,202.5
MATATHWADA,1957,SEP,104.7
MATATHWADA,1958,SEP,79.8
MATATHWADA,1959,SEP,246.3
MATATHWADA,1960,SEP,206.8
MATATHWADA,1961,SEP,97
MATATHWADA,1962,SEP,304.7
MATATHWADA,1963,SEP,82.8
MATATHWADA,1964,SEP,219.9
MATATHWADA,1965,SEP,69.4
MATATHWADA,1966,SEP,191.6
MATATHWADA,1967,SEP,136
MATATHWADA,1968,SEP,210.6
MATATHWADA,1969,SEP,277.1
MATATHWADA,1970,SEP,178.1
MATATHWADA,1971,SEP,131.5
MATATHWADA,1972,SEP,65.3
MATATHWADA,1973,SEP,115.6
MATATHWADA,1974,SEP,154.4
MATATHWADA,1975,SEP,309.9
MATATHWADA,1976,SEP,63
MATATHWADA,1977,SEP,116.8
MATATHWADA,1978,SEP,80.6
MATATHWADA,1979,SEP,236.5
MATATHWADA,1980,SEP,113.6
MATATHWADA,1981,SEP,285.1
MATATHWADA,1982,SEP,172
MATATHWADA,1983,SEP,422.3
MATATHWADA,1984,SEP,120.1
MATATHWADA,1985,SEP,82.3
MATATHWADA,1986,SEP,104
MATATHWADA,1987,SEP,46.1
MATATHWADA,1988,SEP,411.9
MATATHWADA,1989,SEP,170
MATATHWADA,1990,SEP,104.2
MATATHWADA,1991,SEP,38.5
MATATHWADA,1992,SEP,140.4
MATATHWADA,1993,SEP,121.8
MATATHWADA,1994,SEP,63.4
MATATHWADA,1995,SEP,137.9
MATATHWADA,1996,SEP,229.8
MATATHWADA,1997,SEP,163.4
MATATHWADA,1998,SEP,235.8
MATATHWADA,1999,SEP,215.4
MATATHWADA,2000,SEP,44.8
MATATHWADA,2001,SEP,83.5
MATATHWADA,2002,SEP,122.4
MATATHWADA,2003,SEP,95.7
MATATHWADA,2004,SEP,177.2
MATATHWADA,2005,SEP,213.5
MATATHWADA,2006,SEP,209.4
MATATHWADA,2007,SEP,240.7
MATATHWADA,2008,SEP,267.8
MATATHWADA,2009,SEP,159.9
MATATHWADA,2010,SEP,157.3
MATATHWADA,2011,SEP,90
MATATHWADA,2012,SEP,120
MATATHWADA,2013,SEP,154.1
MATATHWADA,2014,SEP,84.5
MATATHWADA,2015,SEP,154.3
VIDARBHA,1951,SEP,123.1
VIDARBHA,1952,SEP,146
VIDARBHA,1953,SEP,173
VIDARBHA,1954,SEP,288.3
VIDARBHA,1955,SEP,244.6
VIDARBHA,1956,SEP,198
VIDARBHA,1957,SEP,133.4
VIDARBHA,1958,SEP,220.3
VIDARBHA,1959,SEP,469.9
VIDARBHA,1960,SEP,114.8
VIDARBHA,1961,SEP,326.2
VIDARBHA,1962,SEP,267.2
VIDARBHA,1963,SEP,123.9
VIDARBHA,1964,SEP,176.8
VIDARBHA,1965,SEP,139.6
VIDARBHA,1966,SEP,191.4
VIDARBHA,1967,SEP,101.6
VIDARBHA,1968,SEP,193
VIDARBHA,1969,SEP,281.5
VIDARBHA,1970,SEP,223.3
VIDARBHA,1971,SEP,119.5
VIDARBHA,1972,SEP,60.7
VIDARBHA,1973,SEP,136.4
VIDARBHA,1974,SEP,68.1
VIDARBHA,1975,SEP,288.9
VIDARBHA,1976,SEP,174.7
VIDARBHA,1977,SEP,131.7
VIDARBHA,1978,SEP,46.2
VIDARBHA,1979,SEP,143.3
VIDARBHA,1980,SEP,131.4
VIDARBHA,1981,SEP,294.5
VIDARBHA,1982,SEP,144.2
VIDARBHA,1983,SEP,289.8
VIDARBHA,1984,SEP,48.7
VIDARBHA,1985,SEP,61.9
VIDARBHA,1986,SEP,61.2
VIDARBHA,1987,SEP,37.7
VIDARBHA,1988,SEP,230.1
VIDARBHA,1989,SEP,118
VIDARBHA,1990,SEP,121.5
VIDARBHA,1991,SEP,23
VIDARBHA,1992,SEP,116.1
VIDARBHA,1993,SEP,171.3
VIDARBHA,1994,SEP,225.4
VIDARBHA,1995,SEP,201.3
VIDARBHA,1996,SEP,149.8
VIDARBHA,1997,SEP,145.7
VIDARBHA,1998,SEP,247.4
VIDARBHA,1999,SEP,248
VIDARBHA,2000,SEP,54
VIDARBHA,2001,SEP,37.4
VIDARBHA,2002,SEP,128.6
VIDARBHA,2003,SEP,138
VIDARBHA,2004,SEP,86.3
VIDARBHA,2005,SEP,246.8
VIDARBHA,2006,SEP,175.8
VIDARBHA,2007,SEP,241.8
VIDARBHA,2008,SEP,160.8
VIDARBHA,2009,SEP,90.3
VIDARBHA,2010,SEP,238
VIDARBHA,2011,SEP,191
VIDARBHA,2012,SEP,249.4
VIDARBHA,2013,SEP,131.7
VIDARBHA,2014,SEP,224.9
VIDARBHA,2015,SEP,167.5
CHHATTISGARH,1951,SEP,166.5
CHHATTISGARH,1952,SEP,304
CHHATTISGARH,1953,SEP,209.1
CHHATTISGARH,1954,SEP,361.4
CHHATTISGARH,1955,SEP,276.6
CHHATTISGARH,1956,SEP,227.3
CHHATTISGARH,1957,SEP,105.8
CHHATTISGARH,1958,SEP,265.8
CHHATTISGARH,1959,SEP,357.9
CHHATTISGARH,1960,SEP,145.4
CHHATTISGARH,1961,SEP,401.2
CHHATTISGARH,1962,SEP,210
CHHATTISGARH,1963,SEP,258.8
CHHATTISGARH,1964,SEP,201.8
CHHATTISGARH,1965,SEP,251.8
CHHATTISGARH,1966,SEP,154.6
CHHATTISGARH,1967,SEP,188.5
CHHATTISGARH,1968,SEP,210.7
CHHATTISGARH,1969,SEP,211.4
CHHATTISGARH,1970,SEP,236.4
CHHATTISGARH,1971,SEP,127.9
CHHATTISGARH,1972,SEP,232.4
CHHATTISGARH,1973,SEP,286.5
CHHATTISGARH,1974,SEP,100.4
CHHATTISGARH,1975,SEP,265.7
CHHATTISGARH,1976,SEP,174.5
CHHATTISGARH,1977,SEP,196.5
CHHATTISGARH,1978,SEP,176
CHHATTISGARH,1979,SEP,155.5
CHHATTISGARH,1980,SEP,369.4
CHHATTISGARH,1981,SEP,237.2
CHHATTISGARH,1982,SEP,119.1
CHHATTISGARH,1983,SEP,330.9
CHHATTISGARH,1984,SEP,99.8
CHHATTISGARH,1985,SEP,214.6
CHHATTISGARH,1986,SEP,98.7
CHHATTISGARH,1987,SEP,214
CHHATTISGARH,1988,SEP,167.8
CHHATTISGARH,1989,SEP,173.9
CHHATTISGARH,1990,SEP,268.2
CHHATTISGARH,1991,SEP,135.1
CHHATTISGARH,1992,SEP,180
CHHATTISGARH,1993,SEP,298.6
CHHATTISGARH,1994,SEP,212
CHHATTISGARH,1995,SEP,137.7
CHHATTISGARH,1996,SEP,156.8
CHHATTISGARH,1997,SEP,167.5
CHHATTISGARH,1998,SEP,288.3
CHHATTISGARH,1999,SEP,253.7
CHHATTISGARH,2000,SEP,169.1
CHHATTISGARH,2001,SEP,108.4
CHHATTISGARH,2002,SEP,122.3
CHHATTISGARH,2003,SEP,384.1
CHHATTISGARH,2004,SEP,126.5
CHHATTISGARH,2005,SEP,240.5
CHHATTISGARH,2006,SEP,184.6
CHHATTISGARH,2007,SEP,259.1
CHHATTISGARH,2008,SEP,215.4
CHHATTISGARH,2009,SEP,104.7
CHHATTISGARH,2010,SEP,302.5
CHHATTISGARH,2011,SEP,382.2
CHHATTISGARH,2012,SEP,245.3
CHHATTISGARH,2013,SEP,140.9
CHHATTISGARH,2014,SEP,252.7
CHHATTISGARH,2015,SEP,216.9
COASTAL ANDHRA PRADESH,1951,SEP,174.1
COASTAL ANDHRA PRADESH,1952,SEP,130.2
COASTAL ANDHRA PRADESH,1953,SEP,183.7
COASTAL ANDHRA PRADESH,1954,SEP,266.5
COASTAL ANDHRA PRADESH,1955,SEP,177
COASTAL ANDHRA PRADESH,1956,SEP,209.3
COASTAL ANDHRA PRADESH,1957,SEP,198.8
COASTAL ANDHRA PRADESH,1958,SEP,215.9
COASTAL ANDHRA PRADESH,1959,SEP,161.1
COASTAL ANDHRA PRADESH,1960,SEP,287.3
COASTAL ANDHRA PRADESH,1961,SEP,181.2
COASTAL ANDHRA PRADESH,1962,SEP,288.1
COASTAL ANDHRA PRADESH,1963,SEP,131.3
COASTAL ANDHRA PRADESH,1964,SEP,353.6
COASTAL ANDHRA PRADESH,1965,SEP,208.1
COASTAL ANDHRA PRADESH,1966,SEP,128.7
COASTAL ANDHRA PRADESH,1967,SEP,141.5
COASTAL ANDHRA PRADESH,1968,SEP,164.8
COASTAL ANDHRA PRADESH,1969,SEP,122.7
COASTAL ANDHRA PRADESH,1970,SEP,133.3
COASTAL ANDHRA PRADESH,1971,SEP,222
COASTAL ANDHRA PRADESH,1972,SEP,191.6
COASTAL ANDHRA PRADESH,1973,SEP,132.5
COASTAL ANDHRA PRADESH,1974,SEP,194.3
COASTAL ANDHRA PRADESH,1975,SEP,230.8
COASTAL ANDHRA PRADESH,1976,SEP,92.2
COASTAL ANDHRA PRADESH,1977,SEP,112.3
COASTAL ANDHRA PRADESH,1978,SEP,194.2
COASTAL ANDHRA PRADESH,1979,SEP,233.2
COASTAL ANDHRA PRADESH,1980,SEP,128
COASTAL ANDHRA PRADESH,1981,SEP,264
COASTAL ANDHRA PRADESH,1982,SEP,135.7
COASTAL ANDHRA PRADESH,1983,SEP,259.2
COASTAL ANDHRA PRADESH,1984,SEP,154.8
COASTAL ANDHRA PRADESH,1985,SEP,88.6
COASTAL ANDHRA PRADESH,1986,SEP,95.3
COASTAL ANDHRA PRADESH,1987,SEP,103.4
